Created on 06/20/2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High/2018,Low,Close,Volume From,Volume To
07/21/2014,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
07/20/2014,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
07/19/2014,LTCUSD,8.6,8.93,8.6,8.93,3.86,34.3
07/18/2014,LTCUSD,8.53,8.6,8.53,8.6,4.0,34.4
07/17/2014,LTCUSD,8.53,8.53,8.53,8.53,0.0,0.0
07/16/2014,LTCUSD,8.84,8.84,8.53,8.53,12.98,110.78
07/15/2014,LTCUSD,8.84,8.84,8.84,8.84,0.0,0.0
07/14/2014,LTCUSD,7.69,10,7.69,8.84,0.704,6.33
07/13/2014,LTCUSD,7.69,7.69,7.69,7.69,0.0,0.0
07/12/2014,LTCUSD,7.69,7.69,7.69,7.69,0.0,0.0
07/11/2014,LTCUSD,8.19,8.19,7.69,7.69,1.0,7.72
07/10/2014,LTCUSD,8.19,8.19,8.19,8.19,0.0,0.0
07/09/2014,LTCUSD,7.37,8.19,7.37,8.19,7.85,64.2
07/08/2014,LTCUSD,7.37,7.37,7.37,7.37,0.0,0.0
07/07/2014,LTCUSD,8,8,7.37,7.37,0.3716,2.74
07/06/2014,LTCUSD,8,8,8,8,0.0,0.0
07/05/2014,LTCUSD,8,8,8,8,0.0,0.0
07/04/2014,LTCUSD,8.8,8.8,8,8,50.0,400.0
07/03/2014,LTCUSD,8.82,8.82,8.8,8.8,10.0,88.04
07/02/2014,LTCUSD,9.01,9.01,8.24,8.82,13.61,113.56
07/01/2014,LTCUSD,9.12,9.12,9.01,9.01,2.0,18.05
06/30/2014,LTCUSD,9.61,9.61,8.37,9.12,52.3,441.49
06/29/2014,LTCUSD,9.61,9.61,9.61,9.61,0.0,0.0
06/28/2014,LTCUSD,9.62,9.7,9.61,9.61,17.83,171.48
06/27/2014,LTCUSD,9.29,9.62,9.29,9.62,0.005195,0.05
06/26/2014,LTCUSD,9.29,9.29,9.29,9.29,0.0,0.0
06/25/2014,LTCUSD,9.5,9.5,9.29,9.29,3.29,30.94
06/24/2014,LTCUSD,9.5,9.5,9.5,9.5,0.0,0.0
06/23/2014,LTCUSD,9.54,10,9.5,9.5,7.56,73.19
06/22/2014,LTCUSD,9.54,9.54,9.54,9.54,0.0,0.0
06/21/2014,LTCUSD,10,10,9.54,9.54,5.0,47.71
06/20/2014,LTCUSD,9.89,10,9.89,10,0.5889,5.89
06/19/2014,LTCUSD,9.5,9.89,9.5,9.89,10.94,108.15
06/18/2014,LTCUSD,9.5,9.5,9.5,9.5,0.0,0.0
06/17/2014,LTCUSD,9.84,9.84,9.5,9.5,1.1,10.43
06/16/2014,LTCUSD,9.51,9.84,9.51,9.84,2.0,19.65
06/15/2014,LTCUSD,9.89,9.89,9.51,9.51,1.08,10.25
06/14/2014,LTCUSD,10.12,10.12,9.89,9.89,1.75,17.34
06/13/2014,LTCUSD,10.03,10.12,10.03,10.12,0.2812,2.85
06/12/2014,LTCUSD,11.08,11.08,10.03,10.03,1.63,17.46
06/11/2014,LTCUSD,11.19,11.19,11.08,11.08,7.46,82.68
06/10/2014,LTCUSD,11.08,11.19,11.08,11.19,41.98,465.18
06/09/2014,LTCUSD,11.44,11.44,11.08,11.08,9.08,100.63
06/08/2014,LTCUSD,11.46,11.46,11.05,11.44,17.92,201.44
06/07/2014,LTCUSD,11.46,11.46,11.46,11.46,0.0,0.0
06/06/2014,LTCUSD,11.36,11.46,11.36,11.46,38.0,435.41
06/05/2014,LTCUSD,11.14,11.36,10.96,11.36,100.56,1137.89
06/04/2014,LTCUSD,11.17,11.63,10.8,11.14,619.77,6953.62
06/03/2014,LTCUSD,11.51,11.6,11.17,11.17,104.04,1195.51
06/02/2014,LTCUSD,11.12,11.63,10.63,11.51,184.73,2112.89
06/01/2014,LTCUSD,11.08,11.46,11.08,11.12,52.55,593.77
05/31/2014,LTCUSD,11.23,11.43,11.08,11.08,10.91,123.86
05/30/2014,LTCUSD,11.28,11.37,10.69,11.23,41.22,456.96
05/29/2014,LTCUSD,10.92,11.28,10.92,11.28,8.6,97.05
05/28/2014,LTCUSD,12,12,10.92,10.92,63.89,707.05
05/27/2014,LTCUSD,12.04,12.7,11.43,12,56.47,680.61
05/26/2014,LTCUSD,11.8,12.04,11.6,12.04,16.46,193.0
05/25/2014,LTCUSD,11.27,12.01,11.27,11.8,56.67,669.37
05/24/2014,LTCUSD,11.27,11.27,11.27,11.27,0.0,0.0
05/23/2014,LTCUSD,10.88,12.06,9.56,11.27,110.2,1257.02
05/22/2014,LTCUSD,10.75,11.07,10.6,10.88,70.14,760.98
05/21/2014,LTCUSD,10.86,10.86,10.75,10.75,0.6945,7.47
05/20/2014,LTCUSD,10.31,11.05,10.31,10.86,117.98,1255.2
05/19/2014,LTCUSD,10.15,10.31,10.15,10.31,0.03204,0.3302
05/18/2014,LTCUSD,10.15,10.15,10.15,10.15,0.0,0.0
05/17/2014,LTCUSD,10.65,10.65,10.15,10.15,0.5224,5.3
05/16/2014,LTCUSD,10.35,10.65,10.35,10.65,0.09276,0.985
05/15/2014,LTCUSD,10.4,10.4,10.35,10.35,5.77,59.72
05/14/2014,LTCUSD,10.36,10.45,10.36,10.4,6.08,63.18
05/13/2014,LTCUSD,10.46,10.46,10.35,10.36,28.3,293.68
05/12/2014,LTCUSD,10.34,10.67,10.34,10.46,132.6,1388.89
05/11/2014,LTCUSD,10.8,10.8,10.34,10.34,121.29,1263.29
05/10/2014,LTCUSD,9.89,11.02,9.89,10.8,19.14,207.04
05/09/2014,LTCUSD,10.77,11.03,9.89,9.89,55.23,592.06
05/08/2014,LTCUSD,10.7,11.11,10.7,10.77,20.0,218.71
05/07/2014,LTCUSD,10.56,10.87,10.47,10.7,25.06,264.68
05/06/2014,LTCUSD,10.29,10.71,10.11,10.56,58.56,611.16
05/05/2014,LTCUSD,10.5,11.27,10.29,10.29,14.38,150.37
05/04/2014,LTCUSD,10.39,10.58,10.33,10.5,50.42,523.46
05/03/2014,LTCUSD,10.78,10.96,10.38,10.39,64.92,692.34
05/02/2014,LTCUSD,11.3,11.3,10.72,10.78,103.92,1137.37
05/01/2014,LTCUSD,11.11,11.42,11.04,11.3,35.13,388.98
04/30/2014,LTCUSD,10.56,11.19,10.54,11.11,338.83,3605.18
04/29/2014,LTCUSD,10.4,10.72,10.29,10.56,67.11,703.78
04/28/2014,LTCUSD,10.31,10.59,9.98,10.4,81.57,829.7
04/27/2014,LTCUSD,10.8,11.48,10.31,10.31,63.72,682.13
04/26/2014,LTCUSD,11.14,11.14,10.8,10.8,71.69,792.65
04/25/2014,LTCUSD,12.88,12.88,11.14,11.14,182.59,2124.58
04/24/2014,LTCUSD,12.18,12.88,12.08,12.88,5.41,66.08
04/23/2014,LTCUSD,5,12.65,5,12.18,0.8437,10.5
04/22/2014,LTCUSD,12.73,12.73,5,5,26.48,192.43
04/21/2014,LTCUSD,12.73,12.91,12.73,12.73,0.7193,9.26
04/20/2014,LTCUSD,12.77,13.48,12.73,12.73,13.72,184.85
04/19/2014,LTCUSD,12.57,12.77,12.24,12.77,25.65,320.03
04/18/2014,LTCUSD,13.15,13.15,12.06,12.57,22.65,283.97
04/17/2014,LTCUSD,13.38,13.38,13.15,13.15,4.14,54.43
04/16/2014,LTCUSD,12.94,13.72,12.49,13.38,52.24,694.52
04/15/2014,LTCUSD,11.99,13.23,10.2,12.94,209.55,2544.48
04/14/2014,LTCUSD,10.35,11.99,10.35,11.99,74.82,839.43
04/13/2014,LTCUSD,11.32,11.43,10.25,10.35,50.2,522.51
04/12/2014,LTCUSD,11,11.77,11,11.32,14.97,171.96
04/11/2014,LTCUSD,9.13,11,9.13,11,120.23,1172.51
04/10/2014,LTCUSD,11.87,11.87,9.12,9.13,168.61,1665.08
04/09/2014,LTCUSD,12,12,11.38,11.87,1.94,22.49
04/08/2014,LTCUSD,11.95,12,11.79,12,18.11,214.0
04/07/2014,LTCUSD,11.39,11.96,11.39,11.95,3.56,41.64
04/06/2014,LTCUSD,11.2,11.95,11.2,11.39,13.06,150.41
04/05/2014,LTCUSD,11.66,11.66,11.2,11.2,111.38,1260.89
04/04/2014,LTCUSD,11.5,11.92,11.31,11.66,22.51,259.73
04/03/2014,LTCUSD,11.94,11.94,11,11.5,205.27,2370.02
04/02/2014,LTCUSD,13.41,13.81,11.44,11.94,33.23,422.04
04/01/2014,LTCUSD,12.74,13.66,12.74,13.41,10.95,146.92
03/31/2014,LTCUSD,12.75,13.77,12.74,12.74,44.15,572.07
03/30/2014,LTCUSD,14.3,14.3,12.75,12.75,23.06,297.67
03/29/2014,LTCUSD,14,14.77,14,14.3,29.52,424.73
03/28/2014,LTCUSD,13.94,15.59,13.94,14,47.09,689.98
03/27/2014,LTCUSD,16.96,16.96,13.94,13.94,193.53,2948.08
03/26/2014,LTCUSD,16.72,16.96,16.03,16.96,245.97,4023.5
03/25/2014,LTCUSD,16.12,16.72,15.89,16.72,158.3,2575.44
03/24/2014,LTCUSD,15.49,17.28,15.27,16.12,57.05,903.54
03/23/2014,LTCUSD,15.49,15.49,15.49,15.49,0.0,0.0
03/22/2014,LTCUSD,16.21,16.21,15.3,15.49,336.5,5198.26
03/21/2014,LTCUSD,16.89,17.49,16.21,16.21,56.01,936.32
03/20/2014,LTCUSD,18.1,18.1,16.31,16.89,128.31,2245.65
03/19/2014,LTCUSD,20,20.5,18.1,18.1,159.86,3035.9
03/18/2014,LTCUSD,17.89,20,17.2,20,261.01,4806.41
03/17/2014,LTCUSD,17.18,17.9,17.18,17.89,20.2,359.34
03/16/2014,LTCUSD,17.16,17.9,17.16,17.18,6.84,120.9
03/15/2014,LTCUSD,17,17.74,16.87,17.16,7.01,119.24
03/14/2014,LTCUSD,17.78,17.84,17,17,17.02,298.11
03/13/2014,LTCUSD,17.75,17.78,17,17.78,44.09,781.22
03/12/2014,LTCUSD,16.22,17.77,16.22,17.75,200.96,3535.41
03/11/2014,LTCUSD,16.21,16.7,16.21,16.22,1.67,27.6
03/10/2014,LTCUSD,16.16,16.7,15.98,16.21,132.54,2181.22
03/09/2014,LTCUSD,15.56,16.97,15.56,16.16,56.39,918.2
03/08/2014,LTCUSD,16.89,16.89,15.56,15.56,4.39,69.49
03/07/2014,LTCUSD,16.82,16.89,16.43,16.89,73.27,1205.51
03/06/2014,LTCUSD,17.34,17.5,16.82,16.82,45.89,784.55
03/05/2014,LTCUSD,17.11,18.03,15.01,17.34,61.57,980.83
03/04/2014,LTCUSD,14.24,19.9,14.24,17.11,465.21,8051.45
03/03/2014,LTCUSD,12.86,15.49,12.86,14.24,152.66,2202.59
03/02/2014,LTCUSD,13.54,13.54,12.86,12.86,9.08,117.59
03/01/2014,LTCUSD,15.05,15.05,13.54,13.54,18.42,258.36
02/28/2014,LTCUSD,14.84,15.05,14,15.05,157.17,2299.25
02/27/2014,LTCUSD,15.85,15.85,14.58,14.84,139.35,2076.86
02/26/2014,LTCUSD,14.42,16.61,14.13,15.85,628.95,9671.61
02/25/2014,LTCUSD,15.22,15.22,11.13,14.42,654.62,8630.86
02/24/2014,LTCUSD,15,15.93,14.21,15.22,121.65,1859.84
02/23/2014,LTCUSD,13.32,16.62,13.32,15,104.95,1700.96
02/22/2014,LTCUSD,14.89,15.63,13.32,13.32,31.54,461.13
02/21/2014,LTCUSD,15.95,15.95,14.34,14.89,118.62,1798.45
02/20/2014,LTCUSD,15.83,17.2,14.35,15.95,234.94,3719.94
02/19/2014,LTCUSD,17.28,17.41,15.81,15.83,8.17,134.4
02/18/2014,LTCUSD,15.76,17.28,15.63,17.28,52.57,900.07
02/17/2014,LTCUSD,15.23,15.76,15.23,15.76,25.29,385.79
02/16/2014,LTCUSD,16.28,16.28,15.23,15.23,11.69,178.08
02/15/2014,LTCUSD,16.76,16.76,16.28,16.28,1.4,22.79
02/14/2014,LTCUSD,16.42,16.84,14.37,16.76,86.08,1355.13
02/13/2014,LTCUSD,19.49,19.49,16.38,16.42,181.79,2990.39
02/12/2014,LTCUSD,16.3,19.49,16.3,19.49,28.01,490.32
02/11/2014,LTCUSD,17.9,19.69,15.7,16.3,344.18,5492.58
02/10/2014,LTCUSD,18.7,19.71,14,17.9,324.18,5163.63
02/09/2014,LTCUSD,17.5,19.81,17,18.7,94.26,1765.1
02/08/2014,LTCUSD,18.89,20.29,17.5,17.5,176.42,3356.29
02/07/2014,LTCUSD,19.8,20,17.2,18.89,101.31,1864.81
02/06/2014,LTCUSD,21.2,21.55,19.8,19.8,51.12,1040.26
02/05/2014,LTCUSD,21.07,21.7,21,21.2,151.92,3208.53
02/04/2014,LTCUSD,21.41,21.65,21.01,21.07,65.97,1399.25
02/03/2014,LTCUSD,21.87,21.87,21.41,21.41,3.63,78.3
02/02/2014,LTCUSD,21.46,21.87,21.46,21.87,11.26,246.2
02/01/2014,LTCUSD,21.59,22.66,21.3,21.46,32.25,703.46
01/31/2014,LTCUSD,20.72,21.61,20.72,21.59,52.26,1109.19
01/30/2014,LTCUSD,21.7,21.99,20.62,20.72,9.14,190.35
01/29/2014,LTCUSD,22.88,22.88,20.63,21.7,100.49,2131.67
01/28/2014,LTCUSD,20.78,23,20.29,22.88,81.21,1833.9
01/27/2014,LTCUSD,22.34,23.5,20.78,20.78,443.6,9919.93
01/26/2014,LTCUSD,22.26,24,22,22.34,319.66,7269.52
01/25/2014,LTCUSD,21.05,22.35,20.29,22.26,136.44,2899.2
01/24/2014,LTCUSD,22.3,22.89,20.5,21.05,285.06,6188.42
01/23/2014,LTCUSD,23,23.73,22.3,22.3,125.27,2821.68
01/22/2014,LTCUSD,25.49,25.49,22.39,23,53.46,1259.7
01/21/2014,LTCUSD,24.28,25.5,23.5,25.49,168.54,4143.67
01/20/2014,LTCUSD,24.9,24.9,24.28,24.28,21.2,519.71
01/19/2014,LTCUSD,24.94,24.94,23.35,24.9,13.63,320.59
01/18/2014,LTCUSD,24,24.99,23.5,24.94,518.55,12878.59
01/17/2014,LTCUSD,24.01,24.99,23.27,24,101.41,2426.34
01/16/2014,LTCUSD,24.52,25.37,24.01,24.01,71.97,1748.23
01/15/2014,LTCUSD,24.52,25.47,24.39,24.52,19.19,471.28
01/14/2014,LTCUSD,25.01,25.01,24,24.52,8.85,213.29
01/13/2014,LTCUSD,25.39,26.31,24,25.01,823.56,20878.49
01/12/2014,LTCUSD,26.35,26.45,24,25.39,86.59,2208.84
01/11/2014,LTCUSD,24.06,27.62,24.06,26.35,76.86,2015.33
01/10/2014,LTCUSD,24.5,25.79,24,24.06,35.93,885.85
01/09/2014,LTCUSD,24.9,25.79,24,24.5,15.93,393.2
01/08/2014,LTCUSD,23,26,22.19,24.9,239.07,5690.11
01/07/2014,LTCUSD,28.7,29.71,23,23,364.33,9318.1
01/06/2014,LTCUSD,26.01,31.26,22.23,28.7,455.47,12995.74
01/05/2014,LTCUSD,24.05,27,24.05,26.01,611.0,16138.62
01/04/2014,LTCUSD,25.49,25.49,24.05,24.05,17.32,417.81
01/03/2014,LTCUSD,26.6,26.6,24.1,25.49,32.6,807.61
01/02/2014,LTCUSD,24.77,26.6,23.88,26.6,192.65,4818.29
01/01/2014,LTCUSD,23.55,25,23.55,24.77,84.96,2048.27
12/31/2013,LTCUSD,24.96,24.98,23.55,23.55,12.77,315.99
12/30/2013,LTCUSD,24.51,25.18,23.16,24.96,187.11,4646.3
12/29/2013,LTCUSD,22.33,24.51,22.32,24.51,39.77,928.64
12/28/2013,LTCUSD,22.06,23.33,22.06,22.33,12.11,270.87
12/27/2013,LTCUSD,24.97,24.97,22,22.06,317.59,7416.26
12/26/2013,LTCUSD,22.06,25,21.9,24.97,1008.08,24203.98
12/25/2013,LTCUSD,18,22.06,17.5,22.06,310.75,5994.88
12/24/2013,LTCUSD,17.2,18,17.2,18,53.75,944.91
12/23/2013,LTCUSD,18,18.74,16.73,17.2,229.36,4050.06
12/22/2013,LTCUSD,17.13,19.01,17.13,18,133.66,2413.68
12/21/2013,LTCUSD,18.85,18.85,17.13,17.13,9.36,169.56
12/20/2013,LTCUSD,19.8,22,17.22,18.85,59.73,1168.64
12/19/2013,LTCUSD,13,20,13,19.8,41.36,781.76
12/18/2013,LTCUSD,23.74,23.74,8.48,13,1001.01,14485.93
12/17/2013,LTCUSD,25.77,29,20.01,23.74,223.59,5200.48
12/16/2013,LTCUSD,30.92,32.13,25,25.77,123.09,3419.23
12/15/2013,LTCUSD,30.01,31.8,29.15,30.92,251.9,7727.67
12/14/2013,LTCUSD,30.59,32.39,30.01,30.01,114.72,3515.69
12/13/2013,LTCUSD,31,33,30.01,30.59,127.04,3919.76
12/12/2013,LTCUSD,31.57,32.93,30.98,31,46.32,1459.21
12/11/2013,LTCUSD,35.26,35.26,28.78,31.57,428.65,13797.23
12/10/2013,LTCUSD,31.98,36.6,31.98,35.26,215.22,7327.32
12/09/2013,LTCUSD,27.93,32.59,27,31.98,116.9,3602.87
12/08/2013,LTCUSD,22.78,28.4,22.78,27.93,77.34,2092.79
12/07/2013,LTCUSD,32,32,11,22.78,334.46,7637.81
12/06/2013,LTCUSD,38,39.2,32,32,200.96,7020.76
12/05/2013,LTCUSD,32.2,42.99,29,38,700.64,24291.88
12/04/2013,LTCUSD,33,43,31,32.2,571.7,20974.84
12/03/2013,LTCUSD,33.51,36.4,32,33,208.13,7169.14
12/02/2013,LTCUSD,35.3,40.5,29.8,33.51,103.24,3620.97
12/01/2013,LTCUSD,41,41.21,24.48,35.3,50.11,1676.31
11/30/2013,LTCUSD,41,48,38,41,148.71,6048.13
11/29/2013,LTCUSD,46.1,50,30.2,41,292.59,11730.18
11/28/2013,LTCUSD,35.99,65,35.99,46.1,242.02,13001.19
11/27/2013,LTCUSD,20.5,50,20.5,35.99,457.22,14864.46
11/26/2013,LTCUSD,12,20.5,11,20.5,504.89,7634.59
11/25/2013,LTCUSD,10,14,10,12,183.41,2328.81
11/24/2013,LTCUSD,12.8,13.8,10,10,7.62,96.56
11/23/2013,LTCUSD,10,14.5,10,12.8,2577.36,32377.01
11/22/2013,LTCUSD,9,11,9,10,63.81,658.15
11/21/2013,LTCUSD,9,9,9,9,94.53,850.74
11/20/2013,LTCUSD,9,9,9,9,2.47,22.26
11/19/2013,LTCUSD,5,10,5,9,29.14,272.36
11/18/2013,LTCUSD,4.25,5,4.25,5,5.0,25.0
11/17/2013,LTCUSD,4.25,4.25,4.25,4.25,0.0,0.0
11/16/2013,LTCUSD,5,5,4.25,4.25,5.07,21.54
11/15/2013,LTCUSD,3,5,3,5,10.06,50.3
11/14/2013,LTCUSD,5,5,3,3,12.0,38.0
11/13/2013,LTCUSD,3.2,5,3.2,5,225.75,1128.77
11/12/2013,LTCUSD,3.2,3.2,3.2,3.2,0.0,0.0
11/11/2013,LTCUSD,3.2,3.2,3.2,3.2,0.0,0.0
11/10/2013,LTCUSD,3.2,3.2,3.2,3.2,0.0,0.0
11/09/2013,LTCUSD,3.2,3.2,3.2,3.2,0.0,0.0
11/08/2013,LTCUSD,3.2,3.2,3.2,3.2,0.8219,2.63
11/07/2013,LTCUSD,3,3.2,3,3.2,9.0,28.8
11/06/2013,LTCUSD,3,3,3,3,0.0,0.0
11/05/2013,LTCUSD,3,3,3,3,0.0,0.0
11/04/2013,LTCUSD,3,3,3,3,7.27,21.81
11/03/2013,LTCUSD,3,3,3,3,0.0,0.0
11/02/2013,LTCUSD,3,3,3,3,0.0,0.0
11/01/2013,LTCUSD,3,3,3,3,0.0,0.0
10/31/2013,LTCUSD,3,3,3,3,0.0,0.0
10/30/2013,LTCUSD,3,3,3,3,0.0,0.0
10/29/2013,LTCUSD,3,3,3,3,0.0,0.0
10/28/2013,LTCUSD,3,3,3,3,0.0,0.0
10/27/2013,LTCUSD,3,3,3,3,0.0,0.0
10/26/2013,LTCUSD,3,3,3,3,0.0,0.0
10/25/2013,LTCUSD,3,3,3,3,0.0,0.0
10/24/2013,LTCUSD,3,3,3,3,2.71,8.12
